Realization,Block,Rotation,Source_unit,Record_ID,Pig_Ordinal
185,30,5,Cassava::RealV6_木薯_sample9,REALV6R_0353,5
185,30,5,Paddy rice::RealV6_稻谷_sample1,REALV6R_0364,4
185,30,5,Paddy rice::RealV6_稻谷_sample10,REALV6R_0420,6
185,30,5,Paddy rice::RealV6_稻谷_sample11,REALV6R_0424,4
185,30,5,Paddy rice::RealV6_稻谷_sample2,REALV6R_0372,6
185,30,5,Paddy rice::RealV6_稻谷_sample3,REALV6R_0378,6
185,30,5,Paddy rice::RealV6_稻谷_sample4,REALV6R_0382,4
185,30,5,Paddy rice::RealV6_稻谷_sample5,REALV6R_0386,2
185,30,5,Paddy rice::RealV6_稻谷_sample6,REALV6R_0394,4
185,30,5,Paddy rice::RealV6_稻谷_sample7,REALV6R_0398,2
185,30,5,Paddy rice::RealV6_稻谷_sample8,REALV6R_0407,5
185,30,5,Paddy rice::RealV6_稻谷_sample9,REALV6R_0410,2
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0005,5
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0058,4
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0010,4
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0014,2
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0022,4
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0029,5
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0034,4
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0037,1
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0044,2
185,30,5,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0053,5
185,30,5,Rice bran::RealV6_米糠_sample1,REALV6R_0126,6
185,30,5,Rice bran::RealV6_米糠_sample10,REALV6R_0180,6
185,30,5,Rice bran::RealV6_米糠_sample2,REALV6R_0127,1
185,30,5,Rice bran::RealV6_米糠_sample3,REALV6R_0138,6
185,30,5,Rice bran::RealV6_米糠_sample4,REALV6R_0143,5
185,30,5,Rice bran::RealV6_米糠_sample5,REALV6R_0145,1
185,30,5,Rice bran::RealV6_米糠_sample6,REALV6R_0153,3
185,30,5,Rice bran::RealV6_米糠_sample7,REALV6R_0159,3
185,30,5,Rice bran::RealV6_米糠_sample8,REALV6R_0166,4
185,30,5,Rice bran::RealV6_米糠_sample9,REALV6R_0169,1
185,30,5,Sorghum::RealV6_高粱_sample1,REALV6R_0246,6
185,30,5,Sorghum::RealV6_高粱_sample10,REALV6R_0298,4
185,30,5,Sorghum::RealV6_高粱_sample2,REALV6R_0251,5
185,30,5,Sorghum::RealV6_高粱_sample3,REALV6R_0253,1
185,30,5,Sorghum::RealV6_高粱_sample4,REALV6R_0261,3
185,30,5,Sorghum::RealV6_高粱_sample5,REALV6R_0267,3
185,30,5,Sorghum::RealV6_高粱_sample6,REALV6R_0271,1
185,30,5,Sorghum::RealV6_高粱_sample7,REALV6R_0279,3
185,30,5,Sorghum::RealV6_高粱_sample8,REALV6R_0283,1
185,30,5,Sorghum::RealV6_高粱_sample9,REALV6R_0293,5
185,30,5,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0182,2
185,30,5,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0237,3
185,30,5,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0190,4
185,30,5,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0193,1
185,30,5,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0200,2
185,30,5,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0207,3
185,30,5,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0216,6
185,30,5,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0217,1
185,30,5,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0228,6
185,30,5,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0233,5
185,30,5,Wheat::RealV6_小麦_sample1,REALV6R_0492,6
185,30,5,Wheat::RealV6_小麦_sample10,REALV6R_0545,5
185,30,5,Wheat::RealV6_小麦_sample2,REALV6R_0495,3
185,30,5,Wheat::RealV6_小麦_sample3,REALV6R_0504,6
185,30,5,Wheat::RealV6_小麦_sample4,REALV6R_0505,1
185,30,5,Wheat::RealV6_小麦_sample5,REALV6R_0511,1
185,30,5,Wheat::RealV6_小麦_sample6,REALV6R_0522,6
185,30,5,Wheat::RealV6_小麦_sample7,REALV6R_0525,3
185,30,5,Wheat::RealV6_小麦_sample8,REALV6R_0530,2
185,30,5,Wheat::RealV6_小麦_sample9,REALV6R_0539,5
186,31,0,Barley::RealV6_大麦_sample1,REALV6R_0062,2
186,31,0,Barley::RealV6_大麦_sample10,REALV6R_0118,4
186,31,0,Barley::RealV6_大麦_sample2,REALV6R_0069,3
186,31,0,Barley::RealV6_大麦_sample3,REALV6R_0078,6
186,31,0,Barley::RealV6_大麦_sample4,REALV6R_0083,5
186,31,0,Barley::RealV6_大麦_sample5,REALV6R_0087,3
186,31,0,Barley::RealV6_大麦_sample6,REALV6R_0094,4
186,31,0,Barley::RealV6_大麦_sample7,REALV6R_0097,1
186,31,0,Barley::RealV6_大麦_sample8,REALV6R_0106,4
186,31,0,Barley::RealV6_大麦_sample9,REALV6R_0112,4
186,31,0,Brown rice::RealV6_糙米_sample1,REALV6R_0427,1
186,31,0,Brown rice::RealV6_糙米_sample10,REALV6R_0485,5
186,31,0,Brown rice::RealV6_糙米_sample2,REALV6R_0437,5
186,31,0,Brown rice::RealV6_糙米_sample3,REALV6R_0444,6
186,31,0,Brown rice::RealV6_糙米_sample4,REALV6R_0449,5
186,31,0,Brown rice::RealV6_糙米_sample5,REALV6R_0453,3
186,31,0,Brown rice::RealV6_糙米_sample6,REALV6R_0458,2
186,31,0,Brown rice::RealV6_糙米_sample7,REALV6R_0463,1
186,31,0,Brown rice::RealV6_糙米_sample8,REALV6R_0469,1
186,31,0,Brown rice::RealV6_糙米_sample9,REALV6R_0479,5
186,31,0,Cassava::RealV6_木薯_sample1,REALV6R_0305,5
186,31,0,Cassava::RealV6_木薯_sample10,REALV6R_0360,6
186,31,0,Cassava::RealV6_木薯_sample2,REALV6R_0308,2
186,31,0,Cassava::RealV6_木薯_sample3,REALV6R_0318,6
186,31,0,Cassava::RealV6_木薯_sample4,REALV6R_0322,4
186,31,0,Cassava::RealV6_木薯_sample5,REALV6R_0327,3
186,31,0,Cassava::RealV6_木薯_sample6,REALV6R_0331,1
186,31,0,Cassava::RealV6_木薯_sample7,REALV6R_0337,1
186,31,0,Cassava::RealV6_木薯_sample8,REALV6R_0346,4
186,31,0,Cassava::RealV6_木薯_sample9,REALV6R_0351,3
186,31,0,Paddy rice::RealV6_稻谷_sample1,REALV6R_0366,6
186,31,0,Paddy rice::RealV6_稻谷_sample10,REALV6R_0418,4
186,31,0,Paddy rice::RealV6_稻谷_sample11,REALV6R_0426,6
186,31,0,Paddy rice::RealV6_稻谷_sample2,REALV6R_0370,4
186,31,0,Paddy rice::RealV6_稻谷_sample3,REALV6R_0376,4
186,31,0,Paddy rice::RealV6_稻谷_sample4,REALV6R_0380,2
186,31,0,Paddy rice::RealV6_稻谷_sample5,REALV6R_0386,2
186,31,0,Paddy rice::RealV6_稻谷_sample6,REALV6R_0393,3
186,31,0,Paddy rice::RealV6_稻谷_sample7,REALV6R_0397,1
186,31,0,Paddy rice::RealV6_稻谷_sample8,REALV6R_0403,1
186,31,0,Paddy rice::RealV6_稻谷_sample9,REALV6R_0412,4
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0003,3
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0060,6
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0008,2
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0014,2
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0022,4
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0028,4
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0032,2
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0039,3
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0047,5
186,31,0,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0054,6
186,31,0,Rice bran::RealV6_米糠_sample1,REALV6R_0126,6
186,31,0,Rice bran::RealV6_米糠_sample10,REALV6R_0177,3
186,31,0,Rice bran::RealV6_米糠_sample2,REALV6R_0131,5
186,31,0,Rice bran::RealV6_米糠_sample3,REALV6R_0134,2
186,31,0,Rice bran::RealV6_米糠_sample4,REALV6R_0143,5
186,31,0,Rice bran::RealV6_米糠_sample5,REALV6R_0145,1
186,31,0,Rice bran::RealV6_米糠_sample6,REALV6R_0151,1
186,31,0,Rice bran::RealV6_米糠_sample7,REALV6R_0158,2
186,31,0,Rice bran::RealV6_米糠_sample8,REALV6R_0167,5
186,31,0,Rice bran::RealV6_米糠_sample9,REALV6R_0171,3
186,31,0,Sorghum::RealV6_高粱_sample1,REALV6R_0241,1
186,31,0,Sorghum::RealV6_高粱_sample10,REALV6R_0298,4
186,31,0,Sorghum::RealV6_高粱_sample2,REALV6R_0250,4
186,31,0,Sorghum::RealV6_高粱_sample3,REALV6R_0254,2
186,31,0,Sorghum::RealV6_高粱_sample4,REALV6R_0259,1
186,31,0,Sorghum::RealV6_高粱_sample5,REALV6R_0268,4
186,31,0,Sorghum::RealV6_高粱_sample6,REALV6R_0272,2
186,31,0,Sorghum::RealV6_高粱_sample7,REALV6R_0282,6
186,31,0,Sorghum::RealV6_高粱_sample8,REALV6R_0285,3
186,31,0,Sorghum::RealV6_高粱_sample9,REALV6R_0293,5
186,31,0,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0185,5
186,31,0,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0238,4
186,31,0,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0191,5
186,31,0,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0194,2
186,31,0,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0201,3
186,31,0,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0209,5
186,31,0,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0215,5
186,31,0,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0220,4
186,31,0,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0227,5
186,31,0,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0232,4
186,31,0,Wheat::RealV6_小麦_sample1,REALV6R_0489,3
186,31,0,Wheat::RealV6_小麦_sample10,REALV6R_0546,6
186,31,0,Wheat::RealV6_小麦_sample2,REALV6R_0496,4
186,31,0,Wheat::RealV6_小麦_sample3,REALV6R_0503,5
186,31,0,Wheat::RealV6_小麦_sample4,REALV6R_0506,2
186,31,0,Wheat::RealV6_小麦_sample5,REALV6R_0511,1
186,31,0,Wheat::RealV6_小麦_sample6,REALV6R_0522,6
186,31,0,Wheat::RealV6_小麦_sample7,REALV6R_0525,3
186,31,0,Wheat::RealV6_小麦_sample8,REALV6R_0534,6
186,31,0,Wheat::RealV6_小麦_sample9,REALV6R_0539,5
187,31,1,Barley::RealV6_大麦_sample1,REALV6R_0063,3
187,31,1,Barley::RealV6_大麦_sample10,REALV6R_0120,6
187,31,1,Barley::RealV6_大麦_sample2,REALV6R_0070,4
187,31,1,Barley::RealV6_大麦_sample3,REALV6R_0075,3
187,31,1,Barley::RealV6_大麦_sample4,REALV6R_0082,4
187,31,1,Barley::RealV6_大麦_sample5,REALV6R_0089,5
187,31,1,Barley::RealV6_大麦_sample6,REALV6R_0093,3
187,31,1,Barley::RealV6_大麦_sample7,REALV6R_0101,5
187,31,1,Barley::RealV6_大麦_sample8,REALV6R_0103,1
187,31,1,Barley::RealV6_大麦_sample9,REALV6R_0109,1
187,31,1,Brown rice::RealV6_糙米_sample1,REALV6R_0429,3
187,31,1,Brown rice::RealV6_糙米_sample10,REALV6R_0486,6
187,31,1,Brown rice::RealV6_糙米_sample2,REALV6R_0434,2
187,31,1,Brown rice::RealV6_糙米_sample3,REALV6R_0439,1
187,31,1,Brown rice::RealV6_糙米_sample4,REALV6R_0445,1
187,31,1,Brown rice::RealV6_糙米_sample5,REALV6R_0456,6
187,31,1,Brown rice::RealV6_糙米_sample6,REALV6R_0462,6
187,31,1,Brown rice::RealV6_糙米_sample7,REALV6R_0464,2
187,31,1,Brown rice::RealV6_糙米_sample8,REALV6R_0473,5
187,31,1,Brown rice::RealV6_糙米_sample9,REALV6R_0476,2
187,31,1,Cassava::RealV6_木薯_sample1,REALV6R_0303,3
187,31,1,Cassava::RealV6_木薯_sample10,REALV6R_0358,4
187,31,1,Cassava::RealV6_木薯_sample2,REALV6R_0311,5
187,31,1,Cassava::RealV6_木薯_sample3,REALV6R_0316,4
187,31,1,Cassava::RealV6_木薯_sample4,REALV6R_0320,2
187,31,1,Cassava::RealV6_木薯_sample5,REALV6R_0330,6
187,31,1,Cassava::RealV6_木薯_sample6,REALV6R_0336,6
187,31,1,Cassava::RealV6_木薯_sample7,REALV6R_0340,4
187,31,1,Cassava::RealV6_木薯_sample8,REALV6R_0347,5
187,31,1,Cassava::RealV6_木薯_sample9,REALV6R_0352,4
187,31,1,Paddy rice::RealV6_稻谷_sample1,REALV6R_0364,4
187,31,1,Paddy rice::RealV6_稻谷_sample10,REALV6R_0417,3
187,31,1,Paddy rice::RealV6_稻谷_sample11,REALV6R_0423,3
187,31,1,Paddy rice::RealV6_稻谷_sample2,REALV6R_0368,2
187,31,1,Paddy rice::RealV6_稻谷_sample3,REALV6R_0378,6
187,31,1,Paddy rice::RealV6_稻谷_sample4,REALV6R_0381,3
187,31,1,Paddy rice::RealV6_稻谷_sample5,REALV6R_0388,4
187,31,1,Paddy rice::RealV6_稻谷_sample6,REALV6R_0391,1
187,31,1,Paddy rice::RealV6_稻谷_sample7,REALV6R_0399,3
187,31,1,Paddy rice::RealV6_稻谷_sample8,REALV6R_0408,6
187,31,1,Paddy rice::RealV6_稻谷_sample9,REALV6R_0414,6
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0006,6
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0059,5
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0007,1
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0015,3
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0024,6
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0027,3
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0033,3
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0042,6
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0044,2
187,31,1,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0050,2
187,31,1,Rice bran::RealV6_米糠_sample1,REALV6R_0122,2
187,31,1,Rice bran::RealV6_米糠_sample10,REALV6R_0176,2
187,31,1,Rice bran::RealV6_米糠_sample2,REALV6R_0127,1
187,31,1,Rice bran::RealV6_米糠_sample3,REALV6R_0136,4
187,31,1,Rice bran::RealV6_米糠_sample4,REALV6R_0144,6
187,31,1,Rice bran::RealV6_米糠_sample5,REALV6R_0147,3
187,31,1,Rice bran::RealV6_米糠_sample6,REALV6R_0156,6
187,31,1,Rice bran::RealV6_米糠_sample7,REALV6R_0161,5
187,31,1,Rice bran::RealV6_米糠_sample8,REALV6R_0164,2
187,31,1,Rice bran::RealV6_米糠_sample9,REALV6R_0170,2
187,31,1,Sorghum::RealV6_高粱_sample1,REALV6R_0246,6
187,31,1,Sorghum::RealV6_高粱_sample10,REALV6R_0299,5
187,31,1,Sorghum::RealV6_高粱_sample2,REALV6R_0251,5
187,31,1,Sorghum::RealV6_高粱_sample3,REALV6R_0253,1
187,31,1,Sorghum::RealV6_高粱_sample4,REALV6R_0263,5
187,31,1,Sorghum::RealV6_高粱_sample5,REALV6R_0269,5
187,31,1,Sorghum::RealV6_高粱_sample6,REALV6R_0273,3
187,31,1,Sorghum::RealV6_高粱_sample7,REALV6R_0280,4
187,31,1,Sorghum::RealV6_高粱_sample8,REALV6R_0283,1
187,31,1,Sorghum::RealV6_高粱_sample9,REALV6R_0292,4
187,31,1,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0182,2
187,31,1,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0237,3
187,31,1,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0187,1
187,31,1,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0195,3
187,31,1,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0202,4
187,31,1,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0205,1
187,31,1,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0213,3
187,31,1,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0221,5
187,31,1,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0224,2
187,31,1,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0229,1
187,31,1,Wheat::RealV6_小麦_sample1,REALV6R_0490,4
187,31,1,Wheat::RealV6_小麦_sample10,REALV6R_0545,5
187,31,1,Wheat::RealV6_小麦_sample2,REALV6R_0498,6
187,31,1,Wheat::RealV6_小麦_sample3,REALV6R_0502,4
187,31,1,Wheat::RealV6_小麦_sample4,REALV6R_0505,1
187,31,1,Wheat::RealV6_小麦_sample5,REALV6R_0513,3
187,31,1,Wheat::RealV6_小麦_sample6,REALV6R_0520,4
187,31,1,Wheat::RealV6_小麦_sample7,REALV6R_0528,6
187,31,1,Wheat::RealV6_小麦_sample8,REALV6R_0532,4
187,31,1,Wheat::RealV6_小麦_sample9,REALV6R_0540,6
188,31,2,Barley::RealV6_大麦_sample1,REALV6R_0061,1
188,31,2,Barley::RealV6_大麦_sample10,REALV6R_0116,2
188,31,2,Barley::RealV6_大麦_sample2,REALV6R_0067,1
188,31,2,Barley::RealV6_大麦_sample3,REALV6R_0076,4
188,31,2,Barley::RealV6_大麦_sample4,REALV6R_0079,1
188,31,2,Barley::RealV6_大麦_sample5,REALV6R_0085,1
188,31,2,Barley::RealV6_大麦_sample6,REALV6R_0091,1
188,31,2,Barley::RealV6_大麦_sample7,REALV6R_0098,2
188,31,2,Barley::RealV6_大麦_sample8,REALV6R_0105,3
188,31,2,Barley::RealV6_大麦_sample9,REALV6R_0111,3
188,31,2,Brown rice::RealV6_糙米_sample1,REALV6R_0432,6
188,31,2,Brown rice::RealV6_糙米_sample10,REALV6R_0484,4
188,31,2,Brown rice::RealV6_糙米_sample2,REALV6R_0435,3
188,31,2,Brown rice::RealV6_糙米_sample3,REALV6R_0440,2
188,31,2,Brown rice::RealV6_糙米_sample4,REALV6R_0446,2
188,31,2,Brown rice::RealV6_糙米_sample5,REALV6R_0452,2
188,31,2,Brown rice::RealV6_糙米_sample6,REALV6R_0457,1
188,31,2,Brown rice::RealV6_糙米_sample7,REALV6R_0465,3
188,31,2,Brown rice::RealV6_糙米_sample8,REALV6R_0472,4
188,31,2,Brown rice::RealV6_糙米_sample9,REALV6R_0475,1
188,31,2,Cassava::RealV6_木薯_sample1,REALV6R_0306,6
188,31,2,Cassava::RealV6_木薯_sample10,REALV6R_0356,2
188,31,2,Cassava::RealV6_木薯_sample2,REALV6R_0307,1
188,31,2,Cassava::RealV6_木薯_sample3,REALV6R_0317,5
188,31,2,Cassava::RealV6_木薯_sample4,REALV6R_0319,1
188,31,2,Cassava::RealV6_木薯_sample5,REALV6R_0325,1
188,31,2,Cassava::RealV6_木薯_sample6,REALV6R_0335,5
188,31,2,Cassava::RealV6_木薯_sample7,REALV6R_0341,5
188,31,2,Cassava::RealV6_木薯_sample8,REALV6R_0343,1
188,31,2,Cassava::RealV6_木薯_sample9,REALV6R_0349,1
188,31,2,Paddy rice::RealV6_稻谷_sample1,REALV6R_0361,1
188,31,2,Paddy rice::RealV6_稻谷_sample10,REALV6R_0420,6
188,31,2,Paddy rice::RealV6_稻谷_sample11,REALV6R_0425,5
188,31,2,Paddy rice::RealV6_稻谷_sample2,REALV6R_0372,6
188,31,2,Paddy rice::RealV6_稻谷_sample3,REALV6R_0373,1
188,31,2,Paddy rice::RealV6_稻谷_sample4,REALV6R_0383,5
188,31,2,Paddy rice::RealV6_稻谷_sample5,REALV6R_0390,6
188,31,2,Paddy rice::RealV6_稻谷_sample6,REALV6R_0394,4
188,31,2,Paddy rice::RealV6_稻谷_sample7,REALV6R_0402,6
188,31,2,Paddy rice::RealV6_稻谷_sample8,REALV6R_0406,4
188,31,2,Paddy rice::RealV6_稻谷_sample9,REALV6R_0413,5
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0002,2
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0058,4
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0011,5
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0016,4
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0021,3
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0025,1
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0035,5
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0038,2
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0046,4
188,31,2,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0052,4
188,31,2,Rice bran::RealV6_米糠_sample1,REALV6R_0125,5
188,31,2,Rice bran::RealV6_米糠_sample10,REALV6R_0178,4
188,31,2,Rice bran::RealV6_米糠_sample2,REALV6R_0128,2
188,31,2,Rice bran::RealV6_米糠_sample3,REALV6R_0137,5
188,31,2,Rice bran::RealV6_米糠_sample4,REALV6R_0141,3
188,31,2,Rice bran::RealV6_米糠_sample5,REALV6R_0146,2
188,31,2,Rice bran::RealV6_米糠_sample6,REALV6R_0154,4
188,31,2,Rice bran::RealV6_米糠_sample7,REALV6R_0160,4
188,31,2,Rice bran::RealV6_米糠_sample8,REALV6R_0168,6
188,31,2,Rice bran::RealV6_米糠_sample9,REALV6R_0172,4
188,31,2,Sorghum::RealV6_高粱_sample1,REALV6R_0245,5
188,31,2,Sorghum::RealV6_高粱_sample10,REALV6R_0297,3
188,31,2,Sorghum::RealV6_高粱_sample2,REALV6R_0247,1
188,31,2,Sorghum::RealV6_高粱_sample3,REALV6R_0255,3
188,31,2,Sorghum::RealV6_高粱_sample4,REALV6R_0260,2
188,31,2,Sorghum::RealV6_高粱_sample5,REALV6R_0267,3
188,31,2,Sorghum::RealV6_高粱_sample6,REALV6R_0271,1
188,31,2,Sorghum::RealV6_高粱_sample7,REALV6R_0278,2
188,31,2,Sorghum::RealV6_高粱_sample8,REALV6R_0286,4
188,31,2,Sorghum::RealV6_高粱_sample9,REALV6R_0294,6
188,31,2,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0183,3
188,31,2,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0236,2
188,31,2,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0188,2
188,31,2,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0197,5
188,31,2,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0200,2
188,31,2,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0210,6
188,31,2,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0211,1
188,31,2,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0218,2
188,31,2,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0223,1
188,31,2,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0233,5
188,31,2,Wheat::RealV6_小麦_sample1,REALV6R_0488,2
188,31,2,Wheat::RealV6_小麦_sample10,REALV6R_0541,1
188,31,2,Wheat::RealV6_小麦_sample2,REALV6R_0497,5
188,31,2,Wheat::RealV6_小麦_sample3,REALV6R_0501,3
188,31,2,Wheat::RealV6_小麦_sample4,REALV6R_0509,5
188,31,2,Wheat::RealV6_小麦_sample5,REALV6R_0516,6
188,31,2,Wheat::RealV6_小麦_sample6,REALV6R_0518,2
188,31,2,Wheat::RealV6_小麦_sample7,REALV6R_0526,4
188,31,2,Wheat::RealV6_小麦_sample8,REALV6R_0531,3
188,31,2,Wheat::RealV6_小麦_sample9,REALV6R_0537,3
189,31,3,Barley::RealV6_大麦_sample1,REALV6R_0065,5
189,31,3,Barley::RealV6_大麦_sample10,REALV6R_0115,1
189,31,3,Barley::RealV6_大麦_sample2,REALV6R_0072,6
189,31,3,Barley::RealV6_大麦_sample3,REALV6R_0074,2
189,31,3,Barley::RealV6_大麦_sample4,REALV6R_0084,6
189,31,3,Barley::RealV6_大麦_sample5,REALV6R_0090,6
189,31,3,Barley::RealV6_大麦_sample6,REALV6R_0096,6
189,31,3,Barley::RealV6_大麦_sample7,REALV6R_0099,3
189,31,3,Barley::RealV6_大麦_sample8,REALV6R_0104,2
189,31,3,Barley::RealV6_大麦_sample9,REALV6R_0114,6
189,31,3,Brown rice::RealV6_糙米_sample1,REALV6R_0430,4
189,31,3,Brown rice::RealV6_糙米_sample10,REALV6R_0483,3
189,31,3,Brown rice::RealV6_糙米_sample2,REALV6R_0438,6
189,31,3,Brown rice::RealV6_糙米_sample3,REALV6R_0443,5
189,31,3,Brown rice::RealV6_糙米_sample4,REALV6R_0447,3
189,31,3,Brown rice::RealV6_糙米_sample5,REALV6R_0454,4
189,31,3,Brown rice::RealV6_糙米_sample6,REALV6R_0461,5
189,31,3,Brown rice::RealV6_糙米_sample7,REALV6R_0466,4
189,31,3,Brown rice::RealV6_糙米_sample8,REALV6R_0474,6
189,31,3,Brown rice::RealV6_糙米_sample9,REALV6R_0480,6
189,31,3,Cassava::RealV6_木薯_sample1,REALV6R_0302,2
189,31,3,Cassava::RealV6_木薯_sample10,REALV6R_0359,5
189,31,3,Cassava::RealV6_木薯_sample2,REALV6R_0309,3
189,31,3,Cassava::RealV6_木薯_sample3,REALV6R_0315,3
189,31,3,Cassava::RealV6_木薯_sample4,REALV6R_0324,6
189,31,3,Cassava::RealV6_木薯_sample5,REALV6R_0328,4
189,31,3,Cassava::RealV6_木薯_sample6,REALV6R_0332,2
189,31,3,Cassava::RealV6_木薯_sample7,REALV6R_0342,6
189,31,3,Cassava::RealV6_木薯_sample8,REALV6R_0344,2
189,31,3,Cassava::RealV6_木薯_sample9,REALV6R_0354,6
189,31,3,Paddy rice::RealV6_稻谷_sample1,REALV6R_0363,3
189,31,3,Paddy rice::RealV6_稻谷_sample10,REALV6R_0419,5
189,31,3,Paddy rice::RealV6_稻谷_sample11,REALV6R_0421,1
189,31,3,Paddy rice::RealV6_稻谷_sample2,REALV6R_0367,1
189,31,3,Paddy rice::RealV6_稻谷_sample3,REALV6R_0374,2
189,31,3,Paddy rice::RealV6_稻谷_sample4,REALV6R_0384,6
189,31,3,Paddy rice::RealV6_稻谷_sample5,REALV6R_0387,3
189,31,3,Paddy rice::RealV6_稻谷_sample6,REALV6R_0396,6
189,31,3,Paddy rice::RealV6_稻谷_sample7,REALV6R_0401,5
189,31,3,Paddy rice::RealV6_稻谷_sample8,REALV6R_0404,2
189,31,3,Paddy rice::RealV6_稻谷_sample9,REALV6R_0411,3
189,31,3,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0001,1
189,31,3,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0055,1
